,Tiempo Entrenamiento (s),Tiempo Evaluacion (s),Precision (%),Error (%)
0,46.17849588394165,27.18989849090576,0.15350389321468297,0.0973665249742178
1,46.184988498687744,27.27013087272644,0.16129032258064516,0.0991764899189931
